,Id,Target,Nucleoplasm,Nuclear membrane,Nucleoli,Nucleoli fibrillar center,Nuclear speckles,Nuclear bodies,Endoplasmic reticulum,Golgi apparatus,Peroxisomes,Endosomes,Lysosomes,Intermediate filaments,Actin filaments,Focal adhesion sites,Microtubules,Microtubule ends,Cytokinetic bridge,Mitotic spindle,Microtubule organizing center,Centrosome,Lipid droplets,Plasma membrane,Cell junctions,Mitochondria,Aggresome,Cytosol,Cytoplasmic bodies,Rods & rings
16505,1da85198-bbc8-11e8-b2bc-ac1f6b6435d0,[5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16506,498fcbce-bbaf-11e8-b2ba-ac1f6b6435d0,[2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16507,83303848-bba8-11e8-b2ba-ac1f6b6435d0,[4 0],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16508,8a384340-bbaa-11e8-b2ba-ac1f6b6435d0,[15  5  0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16509,097b8818-bbbc-11e8-b2ba-ac1f6b6435d0,[2 0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16510,3a0a3056-bbc1-11e8-b2bb-ac1f6b6435d0,[25 14 21],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
16511,b0b13c66-bbaa-11e8-b2ba-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16512,d932c116-bba8-11e8-b2ba-ac1f6b6435d0,[26],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16513,73e78512-bba8-11e8-b2ba-ac1f6b6435d0,[13 21],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16514,1fe7149e-bbb4-11e8-b2ba-ac1f6b6435d0,[14 17 21],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
16515,78a1b88e-bba8-11e8-b2ba-ac1f6b6435d0,[23],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16516,3ab3ef96-bba4-11e8-b2b9-ac1f6b6435d0,[8],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16517,5aa9f5b2-bbc1-11e8-b2bb-ac1f6b6435d0,[7 5 1],0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16518,c9806c74-bbca-11e8-b2bc-ac1f6b6435d0,[ 5  0 27],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16519,658b5e16-bbae-11e8-b2ba-ac1f6b6435d0,[23  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16520,46b209f2-bbb5-11e8-b2ba-ac1f6b6435d0,[1 0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16521,9b70e9c0-bbad-11e8-b2ba-ac1f6b6435d0,[25 18  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16522,42212382-bbc4-11e8-b2bc-ac1f6b6435d0,[11],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16523,73066c06-bbaa-11e8-b2ba-ac1f6b6435d0,[6 7],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16524,d19b7086-bbb4-11e8-b2ba-ac1f6b6435d0,[24],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16525,5264215e-bbb5-11e8-b2ba-ac1f6b6435d0,[25  6  2],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16526,9444d95a-bbc5-11e8-b2bc-ac1f6b6435d0,[24  3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16527,5781668e-bbaf-11e8-b2ba-ac1f6b6435d0,[26  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16528,c21d8a52-bba7-11e8-b2ba-ac1f6b6435d0,[24],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16529,6b9336f6-bba6-11e8-b2ba-ac1f6b6435d0,[24],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16530,0866a29a-bbb8-11e8-b2ba-ac1f6b6435d0,[16 25  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16531,2e1ac1da-bbb6-11e8-b2ba-ac1f6b6435d0,[25  6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16532,36a2025c-bbaf-11e8-b2ba-ac1f6b6435d0,[4 0],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16533,b0b13c66-bbaa-11e8-b2ba-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16534,0d1445ea-bbbd-11e8-b2ba-ac1f6b6435d0,[7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16535,068e6e7a-bba5-11e8-b2ba-ac1f6b6435d0,[16 14  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16536,05058e28-bbad-11e8-b2ba-ac1f6b6435d0,[19  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16537,517b4600-bb9c-11e8-b2b9-ac1f6b6435d0,[20],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16538,102d939c-bbb5-11e8-b2ba-ac1f6b6435d0,[12 13],0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16539,414efe2c-bba9-11e8-b2ba-ac1f6b6435d0,[6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16540,8f521310-bbaf-11e8-b2ba-ac1f6b6435d0,[19  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16541,6287bc9a-bbaa-11e8-b2ba-ac1f6b6435d0,[7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16542,53d384fc-bba2-11e8-b2b9-ac1f6b6435d0,[3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16543,ca6ee506-bb9e-11e8-b2b9-ac1f6b6435d0,[24  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16544,5b0a5292-bbb5-11e8-b2ba-ac1f6b6435d0,[25  5  0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16545,5721d032-bbb1-11e8-b2ba-ac1f6b6435d0,[ 0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16546,117bb6ee-bba0-11e8-b2b9-ac1f6b6435d0,[25  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16547,257861a6-bbc8-11e8-b2bc-ac1f6b6435d0,[25  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16548,ef32392e-bbc1-11e8-b2bb-ac1f6b6435d0,[19],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16549,739a7238-bbbf-11e8-b2bb-ac1f6b6435d0,[5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16550,0f20d186-bba0-11e8-b2b9-ac1f6b6435d0,[25  7  0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16551,7ee3439a-bbc9-11e8-b2bc-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16552,0a027b48-bba3-11e8-b2b9-ac1f6b6435d0,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16553,30546e82-bbbc-11e8-b2ba-ac1f6b6435d0,[11],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16554,4bcf3b62-bbba-11e8-b2ba-ac1f6b6435d0,[19  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
16555,11845614-bbc8-11e8-b2bc-ac1f6b6435d0,[23  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16556,dd90c1d2-bba2-11e8-b2b9-ac1f6b6435d0,[20],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16557,8b50e206-bbae-11e8-b2ba-ac1f6b6435d0,[26],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16558,087f30d4-bba0-11e8-b2b9-ac1f6b6435d0,[25 23  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16559,5b5c83c6-bbbc-11e8-b2ba-ac1f6b6435d0,[26],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16560,11bfb3d4-bbba-11e8-b2ba-ac1f6b6435d0,[22 25 21],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
16561,a9c6fe86-bbc8-11e8-b2bc-ac1f6b6435d0,[25 11  0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16562,21939e4c-bbc4-11e8-b2bc-ac1f6b6435d0,[16  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16563,55c4157a-bbc9-11e8-b2bc-ac1f6b6435d0,[22  2  0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16564,722f87f2-bbbb-11e8-b2ba-ac1f6b6435d0,[25 18],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16565,58cb3d80-bb9b-11e8-b2b9-ac1f6b6435d0,[15  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16566,5ca13f02-bba2-11e8-b2b9-ac1f6b6435d0,[13],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16567,74610822-bbaf-11e8-b2ba-ac1f6b6435d0,[12 13  0 21],1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16568,8742fa22-bb9b-11e8-b2b9-ac1f6b6435d0,[12  7  0],1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16569,9773fe1e-bbaf-11e8-b2ba-ac1f6b6435d0,[20],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16570,7fa6aa74-bb9c-11e8-b2b9-ac1f6b6435d0,[7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16571,a6ab8e0a-bbbf-11e8-b2bb-ac1f6b6435d0,[24],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16572,b9f9dd92-bb9a-11e8-b2b9-ac1f6b6435d0,[3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16573,ea3df5c0-bba8-11e8-b2ba-ac1f6b6435d0,[19],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16574,4f18d5be-bbb8-11e8-b2ba-ac1f6b6435d0,[25 17  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16575,0204b9f0-bba4-11e8-b2b9-ac1f6b6435d0,[19],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16576,09cd2df2-bba4-11e8-b2b9-ac1f6b6435d0,[25  0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16577,99cfa3a8-bb9f-11e8-b2b9-ac1f6b6435d0,[25  3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16578,2f343b58-bbc2-11e8-b2bb-ac1f6b6435d0,[25 11  2  0],1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16579,57e06c66-bba9-11e8-b2ba-ac1f6b6435d0,[24  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16580,464a20b0-bb9e-11e8-b2b9-ac1f6b6435d0,[22  7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16581,da971fd6-bba6-11e8-b2ba-ac1f6b6435d0,[13  5  0],1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16582,6b5974a4-bba4-11e8-b2b9-ac1f6b6435d0,[23  1],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16583,4d1a634a-bb9f-11e8-b2b9-ac1f6b6435d0,[14 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16584,6a399ed0-bba6-11e8-b2ba-ac1f6b6435d0,[5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16585,2c12d078-bbaf-11e8-b2ba-ac1f6b6435d0,[25 23  5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16586,1d382a22-bba4-11e8-b2b9-ac1f6b6435d0,[24 25],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16587,d3a8b21c-bba5-11e8-b2ba-ac1f6b6435d0,[25 17  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16588,abfdfb96-bba0-11e8-b2b9-ac1f6b6435d0,[22 19],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
16589,69de7968-bbad-11e8-b2ba-ac1f6b6435d0,[24],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16590,3ea0739e-bba5-11e8-b2ba-ac1f6b6435d0,[6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16591,816575ea-bbb8-11e8-b2ba-ac1f6b6435d0,[14 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16592,283f573e-bba3-11e8-b2b9-ac1f6b6435d0,[11],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16593,455a9ca2-bbb7-11e8-b2ba-ac1f6b6435d0,[22],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16594,61af2d34-bbc9-11e8-b2bc-ac1f6b6435d0,[23],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16595,6658d460-bbb6-11e8-b2ba-ac1f6b6435d0,[2 0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16596,8523486e-bba0-11e8-b2b9-ac1f6b6435d0,[1],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16597,1ff0b0b6-bbb5-11e8-b2ba-ac1f6b6435d0,[7 4],0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16598,2ff6756c-bbc5-11e8-b2bc-ac1f6b6435d0,[12 22 21],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16599,7324f694-bbb9-11e8-b2ba-ac1f6b6435d0,[6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16600,39c89a8e-bbb6-11e8-b2ba-ac1f6b6435d0,[ 9 10],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16601,9343c5dc-bb9f-11e8-b2b9-ac1f6b6435d0,[19  2  0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16602,1c10cb06-bbb6-11e8-b2ba-ac1f6b6435d0,[7 2 0],1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16603,39b11bee-bb9c-11e8-b2b9-ac1f6b6435d0,[ 2  0 21],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16604,26a4c948-bba0-11e8-b2b9-ac1f6b6435d0,[13 11],0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16605,28194236-bba5-11e8-b2ba-ac1f6b6435d0,[12 11],0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16606,7b4c9a1e-bbc0-11e8-b2bb-ac1f6b6435d0,[19  5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16607,68a3f5f4-bba4-11e8-b2b9-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16608,0f028a34-bba8-11e8-b2ba-ac1f6b6435d0,[ 9 10],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16609,26664f6c-bbb2-11e8-b2ba-ac1f6b6435d0,[6],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16610,27901190-bbc9-11e8-b2bc-ac1f6b6435d0,[12 25 21],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16611,0ca495de-bbc1-11e8-b2bb-ac1f6b6435d0,[ 0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16612,920e17aa-bbac-11e8-b2ba-ac1f6b6435d0,[26  2  0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16613,be1ffe7a-bbb2-11e8-b2ba-ac1f6b6435d0,[1 0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16614,6dccdc9c-bba6-11e8-b2ba-ac1f6b6435d0,[23  3],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16615,06be3aea-bbc5-11e8-b2bc-ac1f6b6435d0,[24],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16616,cb4c0ac8-bbc9-11e8-b2bc-ac1f6b6435d0,[26 25  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16617,381e477c-bb9a-11e8-b2b9-ac1f6b6435d0,[15  5  0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16618,3d6f5b3e-bbb4-11e8-b2ba-ac1f6b6435d0,[7],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,1624eb22-bbc1-11e8-b2bb-ac1f6b6435d0,[18  4 21],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16620,bc7f881a-bb9e-11e8-b2b9-ac1f6b6435d0,[12 25 21],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16621,c117e160-bb99-11e8-b2b9-ac1f6b6435d0,[4],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16622,79106e86-bbc7-11e8-b2bc-ac1f6b6435d0,[23  5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16623,24c9cf52-bbb3-11e8-b2ba-ac1f6b6435d0,[1 2],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16624,3280118c-bbb9-11e8-b2ba-ac1f6b6435d0,[25 18  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16625,f492ff1a-bbc7-11e8-b2bc-ac1f6b6435d0,[25 14],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16626,5e76a4e8-bbb1-11e8-b2ba-ac1f6b6435d0,[11],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16627,68b3fce8-bba8-11e8-b2ba-ac1f6b6435d0,[23  5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16628,430a6ae0-bba8-11e8-b2ba-ac1f6b6435d0,[25 11  2  0],1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16629,5b455a4c-bbb3-11e8-b2ba-ac1f6b6435d0,[2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16630,c3637bc4-bba7-11e8-b2ba-ac1f6b6435d0,[22  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16631,25288178-bba9-11e8-b2ba-ac1f6b6435d0,[25  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16632,b1131086-bb9f-11e8-b2b9-ac1f6b6435d0,[23 27],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16633,1fc9733e-bbbf-11e8-b2ba-ac1f6b6435d0,[19 23  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16634,68a3f5f4-bba4-11e8-b2b9-ac1f6b6435d0,[16 15  2],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16635,10d0e99e-bbaa-11e8-b2ba-ac1f6b6435d0,[ 0 21],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16636,2fc08f0e-bbbd-11e8-b2ba-ac1f6b6435d0,[12],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16637,28e86192-bbaa-11e8-b2ba-ac1f6b6435d0,[6 1],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16638,919a65b4-bb9b-11e8-b2b9-ac1f6b6435d0,[5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16639,f276bec8-bbbe-11e8-b2ba-ac1f6b6435d0,[22 11  2],0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16640,4f28e9a4-bb9a-11e8-b2b9-ac1f6b6435d0,[26  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16641,a757076a-bbb2-11e8-b2ba-ac1f6b6435d0,[19  0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16642,85fd511a-bbca-11e8-b2bc-ac1f6b6435d0,[26 25 21],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
16643,1436c6ec-bba2-11e8-b2b9-ac1f6b6435d0,[16 17],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16644,0286c9da-bbc3-11e8-b2bc-ac1f6b6435d0,[25  2  0],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16645,492c0c12-bbad-11e8-b2ba-ac1f6b6435d0,[5],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16646,5f9d5f04-bbb8-11e8-b2ba-ac1f6b6435d0,[8],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16647,413a1bd0-bba7-11e8-b2ba-ac1f6b6435d0,[1],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16648,5e681c1a-bbc1-11e8-b2bb-ac1f6b6435d0,[ 6 21],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
